datepublication;nomAttribuant;idAttribuant;dateConvention;referenceDecision;nomBénéficiaire;idBeneficiaire;objet;montant;nature;conditionsVersement;datesPériodeVersement;idRAE;notificationUE;pourcentageSubvention;date_deb;date_fin;objet_reuse;montant_reuse
2023-01-17;BORDEAUX METROPOLE;24330031600011;2022-12-08;2022/777;LE PRADO;77558666200071;Plateforme Louer Clé en Main;20000;aide en numéraire;échelonné;2022-12-08/2023-06-08;sans objet;non;1.00;2022-12-08;;Autre objet;Inférieur à 30 000€
2022-03-04;BORDEAUX METROPOLE;24330031600011;2021-12-22;2021/655;EMMAUS AQUITAINE;39949552200019;Subvention de fonctionnement;30000;aide en numéraire;échelonné;2021-12-22/2022-06-22;sans objet;non;1.00;2021-12-22;;Autre objet;Inférieur à 30 000€
2022-03-04;BORDEAUX METROPOLE;24330031600011;2022-02-21;2022/86;MUSIQUE DE NUIT;34169319000033;Festival Haut de Garonne 2022;25000;aide en numéraire;échelonné;2022-02-21/2022-08-21;sans objet;non;1.00;2022-02-21;;Autre objet;Inférieur à 30 000€
2021-02-02;BORDEAUX METROPOLE;24330031600011;2020-12-09;2020/142;LA CRAVATE SOLIDAIRE BORDEAUX;84779999600016;appel à projet FAJ;30000;aide en numéraire;échelonné;2020-12-09/2021-06-09;sans objet;non;1.00;2020-12-09;;Autre objet;Inférieur à 30 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011;2021-02-26;2021/24;ASSO EUROPEENNE DU FILM D'ANIMATION;50907979400012;Cartoon movie;125000;aide en numéraire;échelonné;2021-02-26/2021-08-26;sans objet;non;1.00;2021-02-26;;Autre objet;Entre 100 000€ et 500 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011;2021-03-15;2021/56;ADEM;39811228400015;Décastar 2021;58000;aide en numéraire;échelonné;2021-03-15/2021-09-15;sans objet;non;1.00;2021-03-15;;Autre objet;Entre 30 000€ et 100 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011;2020-02-20;2020/134;HYDRAULIQUE SANS FRONTIERES;38278967500032;Action solidarité internationale eau;50000;aide en numéraire;échelonné;2020-02-20/2020-08-20;sans objet;non;1.00;2020-02-20;;Autre objet;Entre 30 000€ et 100 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011;2021-06-22;2021/264;ADAV 33;30091783800025;Fonctionnement;117400;aide en numéraire;échelonné;2021-06-22/2021-12-22;sans objet;non;1.00;2021-06-22;;Fonctionnement;Entre 100 000€ et 500 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011;2021-06-10;2021/279;BORDEAUX ROCK;48029371100028;Festival Musical écran;20000;aide en numéraire;échelonné;2021-06-10/2021-12-10;sans objet;non;1.00;2021-06-10;;Autre objet;Inférieur à 30 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011;2021-06-09;2021/280;STIGMERGIE;88483872300010;Smac agglo;28500;aide en numéraire;échelonné;2021-06-09/2021-12-09;sans objet;non;1.00;2021-06-09;;Autre objet;Inférieur à 30 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011;2021-07-01;2021/282;MUSIQUES DE NUIT DIFFUSION;34169319000033;Festival Hauts de garonne;25000;aide en numéraire;échelonné;2021-07-01/2022-01-01;sans objet;non;1.00;2021-07-01;;Autre objet;Inférieur à 30 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011;2021-06-17;2021/142;HABITAT JEUNES HAUTS DE GARONNE;32404359500010;Lutte contre la précarité alimentaire;28250;aide en numéraire;échelonné;2021-06-17/2021-12-17;sans objet;non;1.00;2021-06-17;;Autre objet;Inférieur à 30 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011;2021-05-25;2021-143;GALAS;88105035500018;Fonctionnement;7000;aide en numéraire;échelonné;2021-05-25/2021-11-25;sans objet;non;1.00;2021-05-25;;Fonctionnement;Inférieur à 30 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011;2021-04-27;2021/146;ADPEP33;78185055700088;JDD;13000;aide en numéraire;échelonné;2021-04-27/2021-10-27;sans objet;non;1.00;2021-04-27;;Autre objet;Inférieur à 30 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011;2021-09-03;2021/428;VELO CITE;43288382500031;Fête du vélo;5000;aide en numéraire;échelonné;2021-09-03/2022-03-03;sans objet;non;1.00;2021-09-03;;Autre objet;Inférieur à 30 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011;2021-10-07;2021-318;HAUTS DE GARONNE DEVELOPPEMENT;34975346700043;Pépinière de Floirac;11000;aide en numéraire;échelonné;2021-10-07/2022-04-07;sans objet;non;1.00;2021-10-07;;Autre objet;Inférieur à 30 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011;2021-11-08;2021/459;CAP SCIENCES CCSTI;39988425300036;Investissement;240000;aide en numéraire;échelonné;2021-11-08/2022-05-08;sans objet;non;1.00;2021-11-08;;Autre objet;Entre 100 000€ et 500 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011;2021-10-20;2020/139;DESTINATION MULTIMEDIA;52419833000036;Plan pauvreté ALADDIN;20500;aide en numéraire;unique;2021-10-20/2022-04-20;sans objet;non;1.00;2021-10-20;;Autre objet;Inférieur à 30 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011;2021-10-15;2020/139;CRIJ NA;30733663600039;Plan pauvreté ALADDIN;800;aide en numéraire;unique;2021-10-15/2022-04-15;sans objet;non;1.00;2021-10-15;;Autre objet;Inférieur à 30 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011;2021-10-15;2020/139;BORDEAUX ECOLE NUMERIQUE;84122122900013;Plan pauvreté ALADDIN;19800;aide en numéraire;unique;2021-10-15/2022-04-15;sans objet;non;1.00;2021-10-15;;Autre objet;Inférieur à 30 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011;2021-10-28;2020/139;PIMMS;79886728900018;Plan pauvreté ALADDIN;3000;aide en numéraire;unique;2021-10-28/2022-04-28;sans objet;non;1.00;2021-10-28;;Autre objet;Inférieur à 30 000€
2023-10-17;BORDEAUX METROPOLE;24330031600011;2023-04-14;2023/60;Comité d'Œuvres Sociales du Personnel de Bordeaux Métropole;48301340500012;Aide au fonctionnement;1863000;aide en numéraire;échelonné;2023-04-14/2023-10-14;sans objet;non;1.00;2023-04-14;;Autre objet;Supérieur à 500 000€
2023-10-17;BORDEAUX METROPOLE;24330031600011;2023-04-03;2023/2;CREPAQ;40996896300028;Frigo Zéro Gaspi 2023;20000;aide en numéraire;échelonné;2023-04-03/2023-10-03;sans objet;non;1.00;2023-04-03;;Autre objet;Inférieur à 30 000€
2023-10-17;BORDEAUX METROPOLE;24330031600011;2023-07-19;2023/369;ETU'RECUP;80127165100029;MAMMA 2023;55000;aide en numéraire;échelonné;2023-07-19/2024-01-19;sans objet;non;1.00;2023-07-19;;Autre objet;Entre 30 000€ et 100 000€
2023-10-17;BORDEAUX METROPOLE;24330031600011;2023-08-22;2023/331;CIDFF;33348540700030;AAP Contrat de Ville;11500;aide en numéraire;unique;2023-08-22/2024-02-22;sans objet;non;1.00;2023-08-22;;Autre objet;Inférieur à 30 000€
2024-09-02;BORDEAUX METROPOLE;24330031600011;2024-05-14;2024/155;ATIS;52289609100033;aide au fonctionnement;70000;aide en numéraire;échelonné;2024-05-14/2024-11-14;sans objet;non;1.00;2024-05-14;;Autre objet;Entre 30 000€ et 100 000€
2024-09-02;BORDEAUX METROPOLE;24330031600011;2024-05-23;2024/148;UNITEC;37796404400061;aide au fonctionnement;140000;aide en numéraire;échelonné;2024-05-23/2024-11-23;sans objet;non;1.00;2024-05-23;;Autre objet;Entre 100 000€ et 500 000€
2024-09-02;BORDEAUX METROPOLE;24330031600011;2024-05-07;2024/182;ADMAA/Allez les filles;48956307200029;Festival Relâche 2024;35000;aide en numéraire;échelonné;2024-05-07/2024-11-07;sans objet;non;1.00;2024-05-07;;Autre objet;Entre 30 000€ et 100 000€
2024-09-02;BORDEAUX METROPOLE;24330031600011;2024-06-27;2024/251;Fondation d'Entreprise Bergoniè;80184893800016;Prix Josy Reiffers 2024;50000;aide en numéraire;échelonné;2024-06-27/2024-12-27;sans objet;non;1.00;2024-06-27;;Autre objet;Entre 30 000€ et 100 000€
2024-09-02;BORDEAUX METROPOLE;24330031600011;2024-08-19;2024/318;Cap Sciences;39988425300036;Aide à l'investissement - Soutien aux expositions;120000;aide en numéraire;échelonné;2024-08-19/2025-02-19;sans objet;non;1.00;2024-08-19;;Autre objet;Entre 100 000€ et 500 000€
2025-01-16;BORDEAUX METROPOLE;24330031600011;2024-09-12;2024/341;Parallèles Attitudes Diffusion;35011886500046;AAP Contrat de ville 2024;4800;aide en numéraire;unique;2024-09-12/2025-03-12;sans objet;non;1.00;2024-09-12;;Autre objet;Inférieur à 30 000€
2025-01-16;BORDEAUX METROPOLE;24330031600011;2024-09-10;2024/341;Atelier Graphite;49428909300036;AAP Contrat de ville 2024;7000;aide en numéraire;unique;2024-09-10/2025-03-10;sans objet;non;1.00;2024-09-10;;Autre objet;Inférieur à 30 000€
2025-01-16;BORDEAUX METROPOLE;24330031600011;2024-09-05;2024/341;Musique de nuit diffusion;34169319000033;AAP Contrat de ville 2024;10000;aide en numéraire;unique;2024-09-05/2025-03-05;sans objet;non;1.00;2024-09-05;;Autre objet;Inférieur à 30 000€
2025-01-16;BORDEAUX METROPOLE;24330031600011;2024-09-18;2024/380;Etu'Récup;80127165100029;Maisons Métropolitaines  des Mobilités Alternatives 2024;56000;aide en numéraire;échelonné;2024-09-18/2025-03-18;sans objet;non;1.00;2024-09-18;;Autre objet;Entre 30 000€ et 100 000€
2025-01-16;BORDEAUX METROPOLE;24330031600011;2024-07-10;2024/290;Secours Populaire;78422809000105;Projet Alimentaire Territorial;50000;aide en numéraire;échelonné;2024-07-10/2025-01-10;sans objet;non;1.00;2024-07-10;;Autre objet;Entre 30 000€ et 100 000€
2025-01-16;BORDEAUX METROPOLE;24330031600011;2024-12-20;2024/511;CULTIVE TES REVES DE SOLIDARITE;80283678300026;AAP SOLIDARITE EAU;45000;aide en numéraire;échelonné;2024-12-20/2025-06-20;sans objet;non;1.00;2024-12-20;;Autre objet;Entre 30 000€ et 100 000€
2025-01-16;BORDEAUX METROPOLE;24330031600011;2023-09-18;2023/355;Conservatoire des Races d'Aquitaine;38058299900021;aide au fonctionnement;27000;aide en numéraire;échelonné;2023-09-18/2024-03-18;sans objet;non;1.00;2023-09-18;;Autre objet;Inférieur à 30 000€
2023-03-29;BORDEAUX METROPOLE;24330031600011;2023-03-07;2023/81;Objectif Perche Atlantique;49793710200018;Aide au fonctionnement;8000;aide en numéraire;échelonné;2023-03-07/2023-09-07;sans objet;non;1.00;2023-03-07;;Autre objet;Inférieur à 30 000€
2023-06-20;BORDEAUX METROPOLE;24330031600011;2023-05-02;2023/121;Odeys;84519241800018;Aide au fonctionnement;40000;aide en numéraire;échelonné;2023-05-02/2023-11-02;sans objet;non;1.00;2023-05-02;;Autre objet;Entre 30 000€ et 100 000€
2023-06-20;BORDEAUX METROPOLE;24330031600011;2023-05-03;2023/122;Tarmaq;88352417500014;Aide à l'investissement;47291;aide en numéraire;échelonné;2023-05-03/2023-11-03;sans objet;non;1.00;2023-05-03;;Autre objet;Entre 30 000€ et 100 000€
2023-06-20;BORDEAUX METROPOLE;24330031600011;2023-05-17;2023/141;Chambre Régionale de l'Economie Sociale et Solidaire Nouvelle Aquitaine;82802334100047;Aide au fonctionnement;50000;aide en numéraire;échelonné;2023-05-17/2023-11-17;sans objet;non;1.00;2023-05-17;;Autre objet;Entre 30 000€ et 100 000€
2023-06-20;BORDEAUX METROPOLE;24330031600011;2023-04-27;2023/174;Assocaition Festival des arts de Bordeaux;44336259500037;Aide au fonctionnement;160000;aide en numéraire;échelonné;2023-04-27/2023-10-27;sans objet;non;1.00;2023-04-27;;Autre objet;Entre 100 000€ et 500 000€
2023-06-20;BORDEAUX METROPOLE;24330031600011;2023-04-17;23METPP00372;PIMMS Médiation Cenon;52354600000028;Projet ALADDIN 2023;10000;aide en numéraire;unique;2023-04-17/2023-10-17;sans objet;non;1.00;2023-04-17;;Autre objet;Inférieur à 30 000€
2023-06-20;BORDEAUX METROPOLE;24330031600011;2023-06-06;2023/174;Semer le doute;53389682500049;Festival International du Film Indépendant de Bordeaux;26000;aide en numéraire;échelonné;2023-06-06/2023-12-06;sans objet;non;1.00;2023-06-06;;Autre objet;Inférieur à 30 000€
2023-10-17;BORDEAUX METROPOLE;24330031600011;2023-07-03;2023/119;Maison de l'Emploi, de l'Insertion économique et de l'Entreprise de Bordeaux;49058526200069;Aide au fonctionnement;230000;aide en numéraire;échelonné;2023-07-03/2024-01-03;sans objet;non;1.00;2023-07-03;;Autre objet;Entre 100 000€ et 500 000€
2023-10-17;BORDEAUX METROPOLE;24330031600011;2023-07-23;2023/173;STIGMERGIE;88483872300010;AAP Coupe du monde de Rugby;10000;aide en numéraire;échelonné;2023-07-23/2024-01-23;sans objet;non;1.00;2023-07-23;;Autre objet;Inférieur à 30 000€
2023-10-17;BORDEAUX METROPOLE;24330031600011;2023-08-02;2023/283;AFEPT;30016423300052;Ecole de la Deuxième Chance;58000;aide en numéraire;échelonné;2023-08-02/2024-02-02;sans objet;non;1.00;2023-08-02;;Autre objet;Entre 30 000€ et 100 000€
2023-10-17;BORDEAUX METROPOLE;24330031600011;2023-08-04;2023/369;Vélo Cité;43288382500031;MAMMA 2023;55000;aide en numéraire;échelonné;2023-08-04/2024-02-04;sans objet;non;1.00;2023-08-04;;Autre objet;Entre 30 000€ et 100 000€
2023-10-17;BORDEAUX METROPOLE;24330031600011;2023-07-12;2023/369;Léon à Vélo;82959066000017;MAMMA 2023;55000;aide en numéraire;échelonné;2023-07-12/2024-01-12;sans objet;non;1.00;2023-07-12;;Autre objet;Entre 30 000€ et 100 000€
2023-10-17;BORDEAUX METROPOLE;24330031600011;2023-08-21;2023/331;CLAP SUD OUEST;40228354300070;AAP Contrat de Ville;31000;aide en numéraire;unique;2023-08-21/2024-02-21;sans objet;non;1.00;2023-08-21;;Autre objet;Entre 30 000€ et 100 000€
2023-10-17;BORDEAUX METROPOLE;24330031600011;2023-08-31;2023/331;Les Petits Débrouillards;41087071100083;AAP Contrat de Ville;7000;aide en numéraire;unique;2023-08-31/2024-03-02;sans objet;non;1.00;2023-08-31;;Autre objet;Inférieur à 30 000€
2023-10-17;BORDEAUX METROPOLE;24330031600011;2023-09-13;2023/256;Terre d'ADELES;48782378300013;Aide à l'investissement;10000;aide en numéraire;échelonné;2023-09-13/2024-03-13;sans objet;non;1.00;2023-09-13;;Autre objet;Inférieur à 30 000€
2024-02-02;BORDEAUX METROPOLE;24330031600011;2023-11-14;2023/404;Centre Régional Information Jeunesse Nouvelle Aquitaine;30733663600039;Aide au fonctionement;32000;aide en numéraire;échelonné;2023-11-14/2024-05-14;sans objet;non;1.00;2023-11-14;;Autre objet;Entre 30 000€ et 100 000€
2024-02-02;BORDEAUX METROPOLE;24330031600011;2023-11-24;2023/397;Talence Innovation Sud Développement;42971672300011;Programme d'actions 2023;47500;aide en numéraire;échelonné;2023-11-24/2024-05-24;sans objet;non;1.00;2023-11-24;;Autre objet;Entre 30 000€ et 100 000€
2024-02-02;BORDEAUX METROPOLE;24330031600011;2023-11-08;2023/397;Haut de Garonne Développement;34975346700043;Action spécifique Elles Entreprendre;11000;aide en numéraire;échelonné;2023-11-08/2024-05-08;sans objet;non;1.00;2023-11-08;;Autre objet;Inférieur à 30 000€
2024-02-02;BORDEAUX METROPOLE;24330031600011;2023-12-08;2023/583;Secours Populaire;32571979700046;Subvention complémentaire;10000;aide en numéraire;unique;2023-12-08/2024-06-08;sans objet;non;1.00;2023-12-08;;Autre objet;Inférieur à 30 000€
2020-01-23;BORDEAUX METROPOLE;24330031600000;2019-10-24;2019/581;ADAV 33;30091783800000;Fonctionnement;85000;aide en numéraire;échelonné;2019-10-24/2020-04-24;sans objet;non;1.00;2019-10-24;;Fonctionnement;Entre 30 000€ et 100 000€
2020-04-08;BORDEAUX METROPOLE;24330031600000;2020-02-27;2020/65;PASSAGE A L'ART;48438218900000;Faites des bulles;15200;aide en numéraire;échelonné;2020-02-27/2020-08-27;sans objet;non;1.00;2020-02-27;;Autre objet;Inférieur à 30 000€
2020-12-01;BORDEAUX METROPOLE;24330031600000;2020-09-14;2020/195;CLAP SUD OUEST;40228354300100;Politique de la ville;23000;aide en numéraire;unique;2020-09-14/2021-03-14;sans objet;non;1.00;2020-09-14;;Autre objet;Inférieur à 30 000€
2020-12-01;BORDEAUX METROPOLE;24330031600000;2020-10-26;2020/101;ADIE;35221687300200;Action Créajeunes;28000;aide en numéraire;échelonné;2020-10-26/2021-04-26;sans objet;non;1.00;2020-10-26;;Autre objet;Inférieur à 30 000€
2021-02-02;BORDEAUX METROPOLE;24330031600000;2021-01-27;2020/439;CRESS AQUITAINE;81090958000000;Subvention exeptionnelle;200000;aide en numéraire;échelonné;2021-01-27/2021-07-27;sans objet;non;1.00;2021-01-27;;Autre objet;Entre 100 000€ et 500 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011;2022-08-26;2022/427;CIDFF;33348540700030;Programme d'actions CDV 2022;14000;aide en numéraire;unique;2022-08-26/2023-02-26;sans objet;non;1.00;2022-08-26;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011;2022-10-04;2022/427;ADIE;35221687300211;Subvention de fonctionnement;15000;aide en numéraire;unique;2022-10-04/2023-04-04;sans objet;non;1.00;2022-10-04;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011;2022-08-30;2022/378;PROMOFEMMES;39931862500023;Projet ALLADIN 2022;9000;aide en numéraire;unique;2022-08-30/2023-02-30;sans objet;non;1.00;2022-08-30;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011;2022-09-29;2022/378;PIMMS BORDEAUX;79886728900018;Projet ALLADIN 2022;8000;aide en numéraire;unique;2022-09-29/2023-03-29;sans objet;non;1.00;2022-09-29;;Autre objet;Inférieur à 30 000€
2023-03-29;BORDEAUX METROPOLE;24330031600011;2023-02-24;2023/82;Parallèle Attitude Diffusion;35011886500046;Aide au fonctionnement;15000;aide en numéraire;échelonné;2023-02-24/2023-08-24;sans objet;non;1.00;2023-02-24;;Autre objet;Inférieur à 30 000€
2023-03-29;BORDEAUX METROPOLE;24330031600011;2023-01-27;2023/88;ASLAV;51950160500017;Solidarité Internationale Eau et Assainissement;20000;aide en numéraire;échelonné;2023-01-27/2023-07-27;sans objet;non;1.00;2023-01-27;;Autre objet;Inférieur à 30 000€
2023-03-29;BORDEAUX METROPOLE;24330031600011;2023-01-27;2023/88;Chlorophylle;43208271700039;Solidarité Internationale Eau et Assainissement;25135;aide en numéraire;échelonné;2023-01-27/2023-07-27;sans objet;non;1.00;2023-01-27;;Autre objet;Inférieur à 30 000€
2023-06-20;BORDEAUX METROPOLE;24330031600011;2023-01-27;2023/88;Les Puits du désert;43329360200028;Solidarité Internationale Eau et Assainissement;50000;aide en numéraire;échelonné;2023-01-27/2023-07-27;sans objet;non;1.00;2023-01-27;;Autre objet;Entre 30 000€ et 100 000€
2023-06-20;BORDEAUX METROPOLE;24330031600011;2023-05-04;2023/124;La Mémoire de Bordeaux;34221545600043;Aide au fonctionnement;91000;aide en numéraire;échelonné;2023-05-04/2023-11-04;sans objet;non;1.00;2023-05-04;;Autre objet;Entre 30 000€ et 100 000€
2023-06-20;BORDEAUX METROPOLE;24330031600011;2023-05-03;2023/122;Tarmaq;88352417500014;Aide au fonctionnement;151374;aide en numéraire;échelonné;2023-05-03/2023-11-03;sans objet;non;1.00;2023-05-03;;Autre objet;Entre 100 000€ et 500 000€
2023-06-20;BORDEAUX METROPOLE;24330031600011;2023-04-17;23METPP00372;Reconnect;51141404700031;Projet ALADDIN 2023;8000;aide en numéraire;unique;2023-04-17/2023-10-17;sans objet;non;1.00;2023-04-17;;Autre objet;Inférieur à 30 000€
2023-10-17;BORDEAUX METROPOLE;24330031600011;2023-08-16;2023/331;Atelier Graphite;49428909300036;AAP Contrat de Ville;7000;aide en numéraire;unique;2023-08-16/2024-02-16;sans objet;non;1.00;2023-08-16;;Autre objet;Inférieur à 30 000€
2024-02-02;BORDEAUX METROPOLE;24330031600011;2023-12-15;2023/543;Maison Emploi Insertion Eco Entreprise;49058526200069;Convention d'objectifs et financière;25000;aide en numéraire;échelonné;2023-12-15/2024-06-15;sans objet;non;1.00;2023-12-15;;Autre objet;Inférieur à 30 000€
2024-04-04;BORDEAUX METROPOLE;24330031600011;2024-03-04;2024/78;Agence de développement touristique de la Gironde;78184375000055;aide au fonctionnement;180000;aide en numéraire;échelonné;2024-03-04/2024-09-04;sans objet;non;1.00;2024-03-04;;Autre objet;Entre 100 000€ et 500 000€
2024-09-02;BORDEAUX METROPOLE;24330031600011;2024-03-29;2024/62;Graine Nouvelle Aquitaine;38956456800027;aide au fonctionnement;52500;aide en numéraire;échelonné;2024-03-29/2024-09-29;sans objet;non;1.00;2024-03-29;;Autre objet;Entre 30 000€ et 100 000€
2020-06-02;BORDEAUX METROPOLE;24330031600000;2020-02-25;2019/821;WIMOOV;42213614300100;2 actions dévelop. de mobilité;35000;aide en numéraire;échelonné;2020-02-25/2020-08-25;sans objet;non;1.00;2020-02-25;;Autre objet;Entre 30 000€ et 100 000€
2020-12-01;BORDEAUX METROPOLE;24330031600000;2020-09-14;2020/195;COMPAGNONS BATISSEURS AQUITAINE;48856661300000;Politique de la ville;23150;aide en numéraire;unique;2020-09-14/2021-03-14;sans objet;non;1.00;2020-09-14;;Autre objet;Inférieur à 30 000€
2020-12-01;BORDEAUX METROPOLE;24330031600000;2020-09-30;2020/306;MEBA;51779186900000;Programme activités;54500;aide en numéraire;échelonné;2020-09-30/2021-03-30;sans objet;non;1.00;2020-09-30;;Autre objet;Entre 30 000€ et 100 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011;2021-02-02;2020/292;URHAJ;82779162900018;Fonctionnement;69000;aide en numéraire;échelonné;2021-02-02/2021-08-02;sans objet;non;1.00;2021-02-02;;Fonctionnement;Entre 30 000€ et 100 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011;2021-01-25;2021/136;UNION BORDEAUX METROPOLE (UBM);41892140900029;Fonctionnement;197000;aide en numéraire;échelonné;2021-01-25/2021-07-25;sans objet;non;1.00;2021-01-25;;Fonctionnement;Entre 100 000€ et 500 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011;2021-05-31;2021/102;OFFICE DE TOURISME ET DES CONGRES BM;78180455400017;Fonctionnement;3500000;aide en numéraire;échelonné;2021-05-31/2021-11-30;sans objet;non;1.00;2021-05-31;;Fonctionnement;Supérieur à 500 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011;2020-09-17;2020/71;TALENCE INNOVATION SUD DEVELOPPEMENT;42971672300011;Fonctionnement;42700;aide en numéraire;échelonné;2020-09-17/2022-03-09;sans objet;non;1.00;2020-09-17;;Fonctionnement;Entre 30 000€ et 100 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011;2021-08-26;2021/409;L'ACADEMIE DES RUCHES;50299030200049;Fonctionnement;8000;aide en numéraire;unique;2021-08-26/2022-02-26;sans objet;non;1.00;2021-08-26;;Fonctionnement;Inférieur à 30 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011;2021-03-18;2021/147;GRAINE NOUVELLE-AQUITAINE;38956456800027;Juniors du dévelop. durable;52500;aide en numéraire;échelonné;2021-03-18/2021-09-18;sans objet;non;1.00;2021-03-18;;Autre objet;Entre 30 000€ et 100 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011;2021-09-10;2021/409;ADIE;35221687300211;Fonctionnement;15000;aide en numéraire;échelonné;2021-09-10/2022-03-10;sans objet;non;1.00;2021-09-10;;Fonctionnement;Inférieur à 30 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011;2021-06-20;2021-150;WEJOB;82182204600024;Fonctionnement FAJ;34000;aide en numéraire;échelonné;2021-06-20/2021-12-20;sans objet;non;1.00;2021-06-20;;Autre objet;Entre 30 000€ et 100 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011;2021-10-21;2021-460;SOFILM SUMMERCAMP;81195928700012;Fonctionnement;150000;aide en numéraire;échelonné;2021-10-21/2022-04-21;sans objet;non;1.00;2021-10-21;;Fonctionnement;Entre 100 000€ et 500 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011;2021-06-14;2021/138;LA MAISON DE LA PROMOTION SOCIALE;81910693100010;Ma rénov Bordeaux Métropole;180000;aide en numéraire;échelonné;2021-06-14/2021-12-14;sans objet;non;1.00;2021-06-14;;Autre objet;Entre 100 000€ et 500 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011;2021-10-22;2021/570;DIGITAL AQUITAINE;80961975200029;Fonctionnement;50000;aide en numéraire;échelonné;2021-10-22/2022-04-22;sans objet;non;1.00;2021-10-22;;Fonctionnement;Entre 30 000€ et 100 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011;2021-10-25;2020/139;DEFI;41214436200032;Plan pauvreté ALADDIN;5000;aide en numéraire;unique;2021-10-25/2022-04-25;sans objet;non;1.00;2021-10-25;;Autre objet;Inférieur à 30 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011;2021-11-29;2021-576;CYCLES ET MANIVELLES;80077623900033;MAMMA;55000;aide en numéraire;échelonné;2021-11-29/2022-05-29;sans objet;non;1.00;2021-11-29;;Autre objet;Entre 30 000€ et 100 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011;2021-10-28;2021-576;VELO CITE;43288382500031;MAMMA;55000;aide en numéraire;échelonné;2021-10-28/2022-04-28;sans objet;non;1.00;2021-10-28;;Autre objet;Entre 30 000€ et 100 000€
2022-03-04;BORDEAUX METROPOLE;24330031600011;2022-12-22;2021/653;FONCIERE SOLIDAIRE NA;90374437300015;Subvention de Fonctionnement;45000;aide en numéraire;échelonné;2021-12-22/2022-06-22;sans objet;non;1.00;2021-12-22;;Autre objet;Entre 30 000€ et 100 000€
2022-03-04;BORDEAUX METROPOLE;24330031600011;2022-01-04;2021/652;GARAGE MODERNE;43470528100021;Subvention de Fonctionnement;30000;aide en numéraire;échelonné;2022-01-04/2022-07-04;sans objet;non;1.00;2022-01-04;;Autre objet;Inférieur à 30 000€
2022-03-04;BORDEAUX METROPOLE;24330031600011;2022-01-03;2021/453;ALLIANCE SANTE INNOVATION NOUVELLE AQUITAINE;88319642000011;Programme d'actions 2022;10000;aide en numéraire;échelonné;2022-01-03/2022-07-03;sans objet;non;1.00;2022-01-03;;Autre objet;Inférieur à 30 000€
2022-03-04;BORDEAUX METROPOLE;24330031600011;2022-02-23;2022/86;CREAC de BEGLES;37809063300017;Temps forts du cirque 2022;47500;aide en numéraire;échelonné;2022-02-23/2022-08-23;sans objet;non;1.00;2022-02-23;;Autre objet;Entre 30 000€ et 100 000€
2022-03-04;BORDEAUX METROPOLE;24330031600011;2022-01-24;2021/689;EMMAUS CONNECT;79227291600034;Subventin de fonctionnement;10000;aide en numéraire;unique;2022-01-24/2022-07-24;sans objet;non;1.00;2022-01-24;;Autre objet;Inférieur à 30 000€
2022-06-01;BORDEAUX METROPOLE;24330031600011;2022-03-30;2022/33;MÉMOIRE DE BORDEAUX;34221545600043;Subvention de fonctionnement;91000;aide en numéraire;échelonné;2022-03-30/2022-09-30;sans objet;non;1.00;2022-03-30;;Autre objet;Entre 30 000€ et 100 000€
2022-06-01;BORDEAUX METROPOLE;24330031600011;2022-04-21;2022/195;VILLA PRIMEROSE;78187611500010;Subvention de fonctionnement;25000;aide en numéraire;échelonné;2022-04-21/2022-10-21;sans objet;non;1.00;2022-04-21;;Autre objet;Inférieur à 30 000€
